tweet_id,sentiment,content
1963278778,worry,quotrestoration site would also take place part banks proposalsquot birds gone avocets yr
1963278912,worry,thats good hope get better soon good luck exams
1963279286,sadness,yeah
1963279643,neutral,mia june finals
1963279677,worry,whats supposed mean thats good
1963279707,love,much loved texas dislike needles could interfere
1963280003,worry,damnit accidentally put instead followfriday
1963280082,neutral,mary receiving texts
1963280124,surprise,working till playing miley cyrus company radio adele
1963280217,worry,used ozzy osbourne pillow face mom threw miss thing
1963280290,worry,im feel verey tired madry chasawy j
1963280466,empty,someone bought domain planned buying yesterday damn
1963280484,happiness,omg rat e omg cant wait tha marra ecxcited annabel cant go tho
1963280486,surprise,thats tell everyone food worst one understands horror
1963280530,love,eating ice cream getting ready graduation
1963280865,sadness,even asking others enjoying sadness missing like
1963281677,love,fuck summer school days break
1963281802,worry,guys use camera angles make look like people building
1963281839,worry,doctors office waiting dr sufka see tired sick hope everyone else better friday
1963281922,surprise,wow lovely day shame clean room
1963282166,happiness,closed votingall u vote best movie hope win yo daughter lovesss sing quotthe climbquot
1963282736,love,yes lt mac werent expensive
1963282792,surprise,wont kids sleep
1963283709,neutral,vote wont let says closed votes category wanna vote
1963283923,sadness,really going miss
1963283971,neutral,feel pain man people say really good dont money waste ps
1963283974,neutral,happened realtime feed friend feed like twitter website
1963293604,fun,getting ready goingaway dessert reception colleague whos grad school
1963293686,neutral,u gotta say
1963293697,sadness,follow cause really shop even though dont showin love
1963294139,hate,want get braces removed sooo bad
1963294233,neutral,cant vote stopped voting
1963295507,worry,comp slo w
1963295557,worry,stuck tom guess hope get well soon wishess
1963295615,hate,dont want apply jobs
1963295998,hate,hate hair hiss tee feel like shuld hang ghetto wid dis style
1963296113,sadness,dont seem photos grandma together tomorrow heart breaking
1963296125,worry,ahh gloomy im pretty sure heard thunder eeeeeeek
1963296289,sadness,deg c tech room major downside lot heat doesnt help hot outside
1963296388,neutral,
1963296423,worry,dude sun
1963296997,worry,gasp pulleaase dont hate u ask question dont answer given time cant see sorry
1963297235,sadness,well done guys gonna miss tweets
1963297613,surprise,hey didnt get email yet
1963297721,sadness,failed inspection know pass wooven woantitip bracket sold woven worse taxes
1963297764,neutral,entering twitter lurk mode time lock keyboard poured whiskey
1963298370,neutral,quoti never thought id die alone another six months ill unknownquot
1963298393,neutral,flame wars weeks episode
1963298464,worry,sad dead
1963298669,love,cant go fb found im alien one morning aliens arent allowed fb yayy congratses miss yew tew
1963298944,sadness,battery going die
1963299354,worry,said good day dreaming sorry say country state
1963299539,fun,dravens elbow met cement afternoon looks nasty
1963299853,fun,look endometriosis oy
1963300335,happiness,wanna better already
1963300489,surprise,weird cause synced mine morning got new episode
1963300826,sadness,doesnt work iphone yet love simplicity need able sort tasks iphone useful
1963300979,happiness,dee mack talking baby shes almost grown
1963301324,worry,whoo bgt really must multitask art work time though back college monday
1963301381,sadness,disappointed didnt win teh glasses
1963301735,sadness,porn store forgot put dave ipod fail
1963301756,sadness,well rite gt headache
1963302156,happiness,scary hooked wires n printed sum graph ohhhhhh
1963302866,surprise,looks like gm bankruptcy going happen loss help offset gains earlier year tax wise oh well
1963302968,happiness,one days pray get better
1963303137,worry,caseys gone piddled little carpet shes prolly freaked cause new get back
1963303390,neutral,chick
1963303548,neutral,ew agreed
1963304158,neutral,repinging pathetic mom best friend hell know talk mom bout everything everythinggg
1963304396,neutral,talk ty time xbl im sure could manage
1963304563,neutral,disappointed didnt win teh glassez
1963304624,surprise,holy moley raining cats dogs got snazzified min salon mint
1963304669,surprise,youre third person ask mon afternoon im sorry im helping tutor friend cc xx
1963304732,neutral,england
1963305056,love,dropped baby st day toddler room shes officially toddler growing way fast
1963305108,worry,babysitting sun heat im getting lots freckles
1963305268,worry,ah wait go get us cos moms tires nonlong distance till buy new ones
1963305582,neutral,want let know im vfc matter happens yes need hug bad live delaware
1963305650,neutral,found contact form dubbed spam wasnt forwarding properly checked legit contacts anyway double
1963305806,worry,whats twatter lately either cant get replies dont turn
1963305956,sadness,sorry disappoint
1963306025,worry,never tried ftp use fireftp firefox browser addin mention support site though
1963306850,surprise,seems disappeared life
1963306960,sadness,sars really got
1963307029,happiness,alone weekend
1963307279,love,havent seen week
1963307426,neutral,caught damn
1963307503,neutral,go work
1963308203,sadness,ugh amp didnt hit ok lol jk u doin
1963308594,neutral,really need update
1963308678,sadness,want face somatic drawing david lanham want leopard theme somatic theme im sadim big fan
1963308712,neutral,moving away
1963308922,happiness,time get ready work
1963309177,sadness,tired
1963309523,worry,make baby jeebus cry
1963309648,worry,ughhhh sad day
1963310289,neutral,yeah tried go
1963310497,worry,omg granddads bday epic lol amp havent heard anything yet dont think
1963315429,happiness,comes atl show jljf swear fun theyre much fun
1963315566,worry,lacey alright though quite gashes keeps tail legs
1963315851,neutral,im jump bridge really want vote tell fix days need win
1963315897,worry,videos frozen actual views catch published artificial view count oofm already frozen got
1963316168,neutral,hello dark hair well plans today got cancelled make better ones
1963316372,sadness,im wishing outside instead trapped office
1963316374,relief,hahaha wanted eat chicken
1963317439,sadness,shrunk favourite cardigan hubby said hed buy new one practically lived gone shall say words
1963317454,sadness,sad thing wanted work years dream job crushed saw crappy still bitter
1963317469,surprise,sunny entered subbasement raining
1963317616,neutral,sore throat
1963317624,sadness,yep sleepfail another hours itll dampdfail
1963318094,neutral,pulling articles
1963318283,worry,aaahhh im busy sorry everyone
1963318323,worry,missed sun busy gettin hot bothered shops make weekend x
1963318973,fun,watching krystle vs alexis catfights youtube miss dynasty
1963319014,worry,good day work lots sales boss foot shes nice person dont like boss bugging
1963319054,enthusiasm,cover tomm event baby id like live blogging
1963319587,happiness,workout done today time get ready work
1963319738,neutral,headed back pulaski
1963320527,worry,niceid like therebut far im brazil kisses nice day
1963320700,neutral,used live ocean shoulda gone beach often
1963320872,happiness,ive seen star trek twice seeing quotupquot today since outvoted
1963320899,sadness,florida last weekend rain came back home ri rain terrible
1963320900,worry,darn wish could watch bgt wouldnt able fast forward ads dinners soon
1963321022,love,looking forward seeing relatives maybe home toronto soon
1963321119,neutral,yep
1963321218,surprise,buy yay shoothope goes well
1963321320,neutral,aint got moment sorry
1963321469,anger,least dont quad parking haha two cars drove real fast spashed mud
1963321779,sadness,return joy cos im tired tired inspire weary eyed see ire irony
1963321786,love,wonderful weekend home good day today friday otalia today tear lots love
1963322236,worry,need breakmy head hurts
1963322791,worry,get fired hugs
1963322814,worry,serious technical issues studio oh well thank god technician
1963322920,neutral,nope wasnt home went soon
1963323031,happiness,tgif rainy blah outside need sun trying figure tonight want go prov hookah bar
1963323519,worry,love overnight theyve worked printingshipping issues sorry didnt work
1963323669,worry,phone work dons
1963323688,worry,always appear like minutes week im
1963323725,sadness,officially misses quark huhuhu heart hand partner one dance tonight come home
1963324397,neutral,doctor work hope bitches fun conditions show without
1963325012,sadness,missing qualifying think david reutimann leading
1963325067,worry,day pass slowly days rawr
1963325135,neutral,dood theyve locked vimeo wh video
1963325146,worry,theres point bein one else
1963325441,worry,sucks pi neleg c jay leno nu va mai avea alt emisiune sau ceva
1963325663,sadness,good time sadly means im probably gonna rain
1963325670,surprise,morning dad weirdest dream marines shot terrorists throat didnt find key yet
1963325888,worry,spending weekend nothing domestic said
1963326035,sadness,ltigtwaiting natie come online miss
1963327262,sadness,ugh soooo drag assing today brighter note got g update amp biznesssss
1963327708,neutral,perky purple nail polish isnt perky chipped
